elapsed_s,relative_heading_deg,centered_heading_deg,longitudinal_delta_v_m_s,lateral_delta_v_m_s
5.05,0.11383000000000003,-0.381575,-9.265617119499998,-7.913034918249997
5.1,0.10562500000000005,-0.39468499999999995,-9.365301716749999,-7.995876594124996
5.15,0.09835249999999995,-0.4068625000000001,-9.469693506,-8.081709298249997
5.2,0.08906249999999999,-0.4210575000000001,-9.574943377125,-8.168351050999997
5.25,0.07705000000000004,-0.437975,-9.677962235375,-8.254134721874996
5.3,0.06491000000000008,-0.4550199999999999,-9.77776941575,-8.338398361999996
5.35,0.05414750000000012,-0.47068749999999987,-9.879341793125,-8.422465869124995
5.4,0.043564999999999965,-0.4861750000000001,-9.983880682125003,-8.505969493874996
5.45,0.03153750000000001,-0.5031075,-10.086924057000003,-8.587045972749996
5.5,0.01998500000000005,-0.5195649999999999,-10.185578956000002,-8.666406287874995
5.55,0.012512500000000079,-0.5319424999999999,-10.280727977625002,-8.744442705249995
5.6,0.005652500000000104,-0.5437074999999998,-10.371733689625001,-8.818507429374995
5.65,-0.004467500000000041,-0.5587325,-10.458669641875003,-8.890292107374995
5.7,-0.0157625,-0.5749325,-10.545237844750003,-8.962616151124994
5.75,-0.02644499999999996,-0.5905199999999999,-10.632835745875003,-9.034866644999994
5.8,-0.037302499999999926,-0.6062824999999998,-10.719477498625002,-9.106577773124993
5.85,-0.04994499999999988,-0.6238299999999998,-10.803937271750002,-9.177725018874993
5.9,-0.06435250000000009,-0.6431425000000001,-10.884596968000002,-9.246959967874993
5.95,-0.07784500000000004,-0.66154,-10.959912040000003,-9.312615489624992
6.0,-0.0891725,-0.6777725,-11.033290298625003,-9.378074878374992
6.05,-0.09911249999999996,-0.6926175,-11.108507304125002,-9.444416865624992
6.1,-0.10712249999999994,-0.7055324999999999,-11.182424928500001,-9.507498141749993
6.15,-0.11618250000000006,-0.7194975000000001,-11.253572174250003,-9.568593571249995
6.2,-0.12664500000000004,-0.7348650000000001,-11.324155537625003,-9.632704545624994
6.25,-0.13381500000000002,-0.74694,-11.393145320375003,-9.694559990499995
6.3,-0.13974,-0.75777,-11.462061553250003,-9.746412652374994
6.35,-0.14670499999999997,-0.76964,-11.533772681375002,-9.796426567374994
6.4,-0.1544975000000001,-0.7823375000000001,-11.605655425875003,-9.853893536374994
6.45,-0.16480750000000005,-0.7975525000000001,-11.678273669125003,-9.915577364874993
6.5,-0.1755275,-0.8131775000000001,-11.755599104375003,-9.978290891624994
6.55,-0.18481999999999998,-0.8273750000000001,-11.831649675125004,-10.044240612874994
6.6,-0.19380499999999995,-0.841265,-11.905297616625003,-10.111048415999994
6.65,-0.20222750000000006,-0.8545925000000002,-11.980955921375005,-10.176630387874996
6.7,-0.20808250000000003,-0.8653525000000002,-12.058281356625004,-10.243413674374995
6.75,-0.21173000000000003,-0.8739050000000002,-12.138279104000004,-10.311569891874996
6.8,-0.21495750000000002,-0.8820375000000001,-12.220458831000004,-10.379848692499996
6.85,-0.21921500000000002,-0.8912000000000001,-12.301952092500004,-10.447465544249996
6.9,-0.22417750000000009,-0.9010675000000002,-12.381974356500006,-10.514543030249996
6.95,-0.22749750000000007,-0.9092925000000002,-12.461212088500005,-10.581228250249996
7.0,-0.22887000000000007,-0.9155700000000001,-12.540278204125006,-10.648085086624995
7.05,-0.22986250000000008,-0.9214675000000001,-12.620766284000005,-10.716167754249994
7.1,-0.23137750000000007,-0.9278875000000001,-12.703828609500006,-10.786187235249994
7.15,-0.2339975000000001,-0.9354125000000002,-12.789244531000007,-10.856549948999994
7.2,-0.2374075000000001,-0.9437275000000002,-12.873924953750006,-10.928040427499994
7.25,-0.2409525000000001,-0.9521775000000001,-12.956055647500005,-10.999138639999993
7.3,-0.24329250000000008,-0.9594225000000001,-13.040270254375004,-11.065603210374993
7.35,-0.2405625000000001,-0.9615975000000001,-13.130761117250003,-11.132018747499993
7.4,-0.23483,-0.9607700000000001,-13.226228855000004,-11.204906673624993
7.45,-0.23307750000000002,-0.9639225000000001,-13.322505641375004,-11.282109525749993
7.5,-0.23658500000000002,-0.9723350000000001,-13.416232698750004,-11.359042694999992
7.55,-0.2407775,-0.9814325,-13.508586825125004,-11.434946165999992
7.6,-0.2415875,-0.9871475000000001,-13.603122931125004,-11.513472915874992
7.65,-0.23804999999999996,-0.988515,-13.698345502625004,-11.594083578874994
7.7,-0.23273249999999998,-0.9881025,-13.799599163875005,-11.678175602624993
7.75,-0.22694,-0.987215,-13.915219567375004,-11.773054941374992
7.8,-0.21543250000000005,-0.9806125,-14.035669746000003,-11.870753691999992
7.85,-0.19492500000000013,-0.96501,-14.142758364000002,-11.957616094374991
7.9,-0.16634249999999973,-0.9413324999999997,-14.236509938000003,-12.038766123124992
7.95,-0.12898999999999985,-0.9088849999999998,-14.343157256750002,-12.13276286337499
8.0,-0.08526,-0.87006,-14.470717256625003,-12.23970438162499
8.05,-0.03695249999999931,-0.8266574999999994,-14.596757225750004,-12.345763301374992
8.1,0.019682499999999485,-0.7749275000000004,-14.709239501250002,-12.44637953037499
8.15,0.08468750000000042,-0.7148274999999996,-14.813140958000004,-12.540670470124992
8.2,0.15400249999999893,-0.650417500000001,-14.910815192000001,-12.62650317424999
8.25,0.22769499999999998,-0.58163,-15.006356479625003,-12.70875645112499
8.3,0.3067550000000011,-0.5074749999999989,-15.116338059375005,-12.799713129874991
8.35,0.3869849999999994,-0.4321500000000005,-15.242353511875002,-12.90072162487499
8.4,0.4644725000000005,-0.3595674999999995,-15.362386907875004,-13.001215270749992
8.45,0.5410099999999989,-0.28793500000000105,-15.472098804750003,-13.09697720799999
8.5,0.6180325,-0.21581750000000005,-15.581737151750005,-13.188399702624992
8.55,0.6940350000000011,-0.14471999999999904,-15.685957324625006,-13.271780744249993
8.6,0.7655899999999995,-0.07807000000000047,-15.775197839625005,-13.344889319999991
8.65,0.8310375000000005,-0.017527499999999613,-15.846271535500005,-13.405371833874993
8.7,0.8919224999999993,0.03845249999999919,-15.893098289250004,-13.445235866124992
8.75,0.9491300000000001,0.09075499999999992,-15.917737497375004,-13.462691703124992
8.8,1.000262500000001,0.13698250000000056,-15.928426745875004,-13.468232460374992
8.85,1.0443075,0.17612249999999974,-15.929480960750004,-13.469899590874991
8.9,1.0811125000000004,0.2080225000000002,-15.924798285375005,-13.468256976999992
8.95,1.1096524999999997,0.23165749999999968,-15.916438116250005,-13.464358833624992
9.0,1.1328875,0.24998749999999995,-15.908445696500005,-13.460730373124992
9.05,1.1512300000000004,0.26342500000000013,-15.904817236000005,-13.460117457499992
9.1,1.1652600000000002,0.27254999999999996,-15.905479184875006,-13.464309800374991
9.15,1.1771550000000004,0.27954000000000007,-15.911142525250005,-13.473797734249992
9.2,1.1892975000000001,0.2867774999999999,-15.940783124875004,-13.502138952749991
9.25,1.2023575000000004,0.29493250000000004,-16.011072288750004,-13.560292387249993
9.3,1.2115200000000006,0.2991900000000001,-16.102911566000007,-13.635950691999994
9.35,1.2158500000000005,0.29861500000000013,-16.199188352375003,-13.718007835874992
9.4,1.2192150000000006,0.2970750000000001,-16.305345338625006,-13.804110222874993
9.45,1.2226375000000005,0.29559250000000015,-16.419837977375003,-13.890555842624991
9.5,1.2264600000000005,0.2945100000000001,-16.520380656500006,-13.969916157749992
9.55,1.2318600000000006,0.29500500000000013,-16.602217150750008,-14.040107255124994
9.6,1.2379850000000006,0.2962250000000001,-16.691138949625007,-14.113019697874993
9.65,1.2429350000000006,0.29627000000000014,-16.780894313750007,-14.189021235374994
9.7,1.2466850000000005,0.2951150000000002,-16.855130654250004,-14.255681938749992
9.75,1.2503550000000005,0.29388000000000014,-16.935716800625006,-14.318370948874993
9.8,1.2547525000000006,0.29337250000000015,-17.04307510150001,-14.394127320124994
9.85,1.2603350000000004,0.29405000000000014,-17.165020794250005,-14.485794980999993
9.9,1.2658500000000006,0.29466000000000014,-17.280150865250008,-14.582733716249994
9.95,1.2704275000000005,0.29433250000000016,-17.378339948375004,-14.675749791499992
10.0,1.2741175000000005,0.29311750000000014,-17.459857726500005,-14.761656045499993
10.05,1.2764975000000005,0.2905925000000001,-17.527572644750006,-14.839153097124994
10.1,1.2792000000000006,0.28839000000000015,-17.582416334875003,-14.906279616374992
10.15,1.2838450000000006,0.28813000000000016,-17.629635354625,-14.962937536749992
10.2,1.2890725000000005,0.28845250000000017,-17.677982139125,-15.011357871124991
10.25,1.2931600000000005,0.28763500000000014,-17.73312002875,-15.055169079999992
10.3,1.2951725000000005,0.2847425000000001,-17.797941985250002,-15.099249971749993
10.35,1.2965400000000005,0.2812050000000002,-17.876910034375,-15.150514234624993
10.4,1.3003550000000006,0.28011500000000017,-17.976349465375,-15.216267822874993
10.45,1.3052600000000005,0.28011500000000017,-18.096480927875,-15.298202383624991
10.5,1.3095975000000006,0.27954750000000017,-18.229042319250002,-15.391708791374992
10.55,1.3141975000000008,0.27924250000000017,-18.365869603375003,-15.491515971749994
10.6,1.3186725000000008,0.2788125000000002,-18.500809107375,-15.594730962999991
10.65,1.322927500000001,0.2781625000000002,-18.627952324625003,-15.698264670374993
10.7,1.326945000000001,0.2772750000000002,-18.74222431375,-15.79736086862499
10.75,1.330617500000001,0.2760425000000002,-18.838378517000002,-15.887680115124992
10.8,1.334742500000001,0.2752625000000002,-18.916365901125005,-15.968879177124993
10.85,1.3394625000000009,0.2750775000000002,-18.986164732500004,-16.046400745374992
10.9,1.344522500000001,0.2752325000000002,-19.058832009000007,-16.125613960749995
10.95,1.349995000000001,0.2758000000000002,-19.135814211500005,-16.206469789999993
11.0,1.355642500000001,0.27654250000000025,-19.215297109750008,-16.287987568124993
11.05,1.360915000000001,0.27691000000000027,-19.30470924112501,-16.374972553624996
11.1,1.365497500000001,0.27658750000000026,-19.413342406500007,-16.472450654624993
11.15,1.369550000000001,0.27573500000000023,-19.53977464162501,-16.578068275124995
11.2,1.3737950000000008,0.27507500000000024,-19.675278028000005,-16.685328509499993
11.25,1.3791850000000008,0.27556000000000025,-19.812816294250005,-16.790308697749992
11.3,1.385017500000001,0.2764875000000003,-19.94981519475001,-16.892861740124992
11.35,1.3899925000000009,0.2765575000000003,-20.084141783125006,-16.99239923762499
11.4,1.394337500000001,0.2759975000000003,-20.212657931375006,-17.086199844874994
11.45,1.3983175000000008,0.27507250000000033,-20.334750723875004,-17.173699679499993
11.5,1.402202500000001,0.2740525000000003,-20.452626656875005,-17.257718153374995
11.55,1.406325000000001,0.2732700000000003,-20.569448375000007,-17.341834693749995
11.6,1.411135000000001,0.2731750000000003,-20.689947586875004,-17.430266160124994
11.65,1.416955000000001,0.2740900000000003,-20.817605653250006,-17.525831964374994
11.7,1.422660000000001,0.27489000000000025,-20.951123193000004,-17.62813984049999
11.75,1.427915000000001,0.27524000000000026,-21.082507786375007,-17.731845164249993
11.8,1.434015000000001,0.27643500000000026,-21.20178116700001,-17.830107797249994
11.85,1.4417975000000007,0.2793125000000002,-21.306344572625008,-17.92057414349999
11.9,1.4502750000000009,0.2828850000000002,-21.39891934862501,-18.003832601999992
11.95,1.4572750000000008,0.2849800000000002,-21.48095197587501,-18.080692221374992
12.0,1.4620550000000008,0.2848550000000002,-21.55271213725001,-18.151618817499994
12.05,1.4663075000000008,0.2842025000000002,-21.61598954637501,-18.217274339249993
12.1,1.4715350000000007,0.2845250000000002,-21.673358448875007,-18.278369768749993
12.15,1.4777500000000008,0.28583500000000023,-21.727147924125006,-18.336229003749995
12.2,1.4833875000000007,0.2865675000000002,-21.781918064375006,-18.394014688874993
12.25,1.487207500000001,0.2854825000000002,-21.840561831375005,-18.454178486624993
12.3,1.4909800000000009,0.28435000000000016,-21.901534677750007,-18.516548780624994
12.35,1.4950550000000007,0.28352000000000016,-21.963954005000005,-18.580169422499992
12.4,1.4978475000000007,0.28140750000000014,-22.027010764500005,-18.644084263874994
12.45,1.5005400000000007,0.2791950000000002,-22.086806812875004,-18.706111325124994
12.5,1.5050900000000007,0.2788400000000002,-22.140375638500004,-18.764068626624994
12.55,1.5110800000000009,0.2799250000000002,-22.193257998625004,-18.820775580249993
12.6,1.5163700000000007,0.28031000000000017,-22.255015377000003,-18.883342007249993
12.65,1.5201025000000008,0.27913750000000015,-22.332953727875005,-18.957578347749994
12.7,1.5243325000000008,0.27846250000000017,-22.429451163875,-19.044563333249993
12.75,1.5302250000000008,0.2794500000000002,-22.539530810125,-19.140938186124995
12.8,1.5368350000000008,0.2811550000000002,-22.657872559,-19.242976379374998
12.85,1.5433800000000006,0.2827950000000002,-22.782784763375,-19.348814649499996
12.9,1.5500500000000008,0.2845600000000002,-22.913262241625,-19.457325231749998
12.95,1.5566625000000007,0.2862675000000002,-23.049182410624997,-19.567674560874995
13.0,1.5618700000000008,0.28657000000000016,-23.18895168975,-19.678342606124996
13.05,1.5653400000000008,0.28513500000000014,-23.327151904875002,-19.7873680375
13.1,1.5684925000000007,0.28338250000000015,-23.456060319125,-19.892004992999997
13.15,1.5720650000000007,0.28205000000000013,-23.568150328625002,-19.988036613124997
13.2,1.5750850000000007,0.28016500000000016,-23.655723713125,-20.070142790249996
13.25,1.5774525000000008,0.27762750000000014,-23.71684365925,-20.135871861874996
13.3,1.580165000000001,0.2754350000000001,-23.7643568785,-20.188361955999998
13.35,1.583515000000001,0.2738800000000001,-23.8155475915,-20.233423512749997
13.4,1.587747500000001,0.2732075000000001,-23.877893368875,-20.277798603999997
13.45,1.592915000000001,0.2734700000000001,-23.949432880625,-20.325458922999996
13.5,1.5983600000000011,0.2740100000000001,-24.020800776,-20.373045692124997
13.55,1.603205000000001,0.2739500000000001,-24.083391719625002,-20.416538184874998
13.6,1.6071225000000011,0.2729625000000001,-24.136249563125002,-20.457064166
13.65,1.610367500000001,0.27130250000000006,-24.18079627075,-20.496658515375
13.7,1.613277500000001,0.2693075000000001,-24.219704154625,-20.53693933025
13.75,1.616297500000001,0.26742250000000006,-24.2564545755,-20.579181475125
13.8,1.619530000000001,0.26575000000000004,-24.293891461875003,-20.624954014
13.85,1.622917500000001,0.2642325000000001,-24.332578696125,-20.674943412375
13.9,1.626112500000001,0.26252250000000005,-24.370898181,-20.726820590875
13.95,1.6291250000000008,0.2606300000000001,-24.40875185,-20.77759452125
14.0,1.6325075000000009,0.25910750000000005,-24.447512634125,-20.8270690705
14.05,1.635545000000001,0.25724,-24.487719899125,-20.878039133875
14.1,1.6384150000000008,0.25520500000000007,-24.530182693625,-20.93283379075
14.15,1.642477500000001,0.25436250000000005,-24.581250823500003,-20.994664719
14.2,1.6479475000000008,0.25492750000000003,-24.651049654875003,-21.069244292249998
14.25,1.654777500000001,0.25685250000000004,-24.740535336125003,-21.15686671
14.3,1.661895000000001,0.25906500000000005,-24.837547621250003,-21.249564069125
14.35,1.6684150000000009,0.26068,-24.928896566000002,-21.339147816875
14.4,1.675010000000001,0.26237000000000005,-25.009335612625005,-21.422308208875
14.45,1.6819825000000008,0.2644375,-25.078742178000002,-21.498947178624995
14.5,1.688865000000001,0.266415,-25.14439769975,-21.573159002499995
14.55,1.695170000000001,0.267815,-25.220178587625004,-21.652838033749997
14.6,1.7000425000000008,0.26778250000000003,-25.314861793375,-21.743304379999994
14.65,1.7039550000000008,0.26679,-25.427147935875002,-21.844018675499996
14.7,1.7077025000000008,0.26563250000000005,-25.550809792375,-21.951254393249993
14.75,1.710380000000001,0.263405,-25.680698871625,-22.061677272249995
14.8,1.712290000000001,0.26041,-25.814118344875002,-22.173350499124997
14.85,1.7144225000000008,0.2576375,-25.947979117375,-22.284435326999994
14.9,1.7170275000000008,0.2553375,-26.07897144475,-22.393779474499993
14.95,1.7207425000000007,0.2541475,-26.206972743874996,-22.50189779074999
15.0,1.7256000000000007,0.25410000000000005,-26.334287577499996,-22.61013869012499
15.05,1.7310800000000008,0.25467500000000004,-26.46226436,-22.718918955249993
15.1,1.7366650000000008,0.255355,-26.587519797124997,-22.82563982387499
15.15,1.7411575000000008,0.2549425,-26.707357060125,-22.929050948124992
15.2,1.7442725000000008,0.25315250000000006,-26.820378701374995,-23.02937297762499
15.25,1.747747500000001,0.2517225,-26.920651697624997,-23.123590367499993
15.3,1.752315000000001,0.251385,-27.002782391375,-23.207927557499996
15.35,1.7570050000000008,0.25117,-27.067457248125,-23.281477432499994
15.4,1.761325000000001,0.250585,-27.120118958625,-23.346618105124996
15.45,1.765900000000001,0.250255,-27.166332796749998,-23.406781902874997
15.5,1.770542500000001,0.2499925,-27.208574941625,-23.463513373124997
15.55,1.774090000000001,0.248635,-27.248095741125,-23.516812515874996
15.6,1.776592500000001,0.24623250000000005,-27.286439742625,-23.567831612499994
15.65,1.779610000000001,0.24434500000000003,-27.325396659749998,-23.618997808874994
15.7,1.7843650000000009,0.24419500000000005,-27.366952339124996,-23.67239501812499
15.75,1.789687500000001,0.24461250000000007,-27.411499046749995,-23.729003905249993
15.8,1.794327500000001,0.24434750000000005,-27.458301283874995,-23.788996086624994
15.85,1.7984375000000008,0.24355250000000006,-27.505863536374996,-23.850802498249994
15.9,1.8028000000000008,0.24301000000000006,-27.555289052374995,-23.913687641374995
15.95,1.8072750000000009,0.24258000000000007,-27.613516036749996,-23.982162574999993
16.0,1.812030000000001,0.24243000000000006,-27.686967845249995,-24.060836424624995
16.05,1.817922500000001,0.24341750000000006,-27.778954222249997,-24.150714371874997
16.1,1.824817500000001,0.24540750000000008,-27.887121571749997,-24.249884119999997
16.15,1.8320900000000007,0.24777499999999994,-28.001221944499992,-24.35231457924999
16.2,1.8382300000000007,0.24900999999999995,-28.106913114874995,-24.449326864374992
16.25,1.8425675000000008,0.24844249999999996,-28.190784488999995,-24.533811154124994
16.3,1.846587500000001,0.24755749999999993,-28.251217969624996,-24.603217719499995
16.35,1.851022500000001,0.24708749999999993,-28.301231884624997,-24.659287240874995
16.4,1.8555350000000006,0.24669499999999994,-28.36222924762499,-24.710600536999994
16.45,1.8601275000000006,0.24638249999999995,-28.449165199874994,-24.770004319374994
16.5,1.8640350000000006,0.24538499999999994,-28.561279725999995,-24.845245841499995
16.55,1.8679275000000006,0.2443724999999999,-28.690261690125,-24.935981870624996
16.6,1.8724625000000006,0.2440024999999999,-28.827015424375002,-25.037235531874998
16.65,1.8770700000000002,0.24370499999999992,-28.965755005249996,-25.14420156674999
16.7,1.8816400000000002,0.24336999999999992,-29.10510750175,-25.253374097874993
16.75,1.8854575000000002,0.2422824999999999,-29.245563246375,-25.362350495999994
16.8,1.8876400000000002,0.23955999999999986,-29.387416438625003,-25.471302377499995
16.85,1.8891600000000002,0.2361749999999998,-29.528460582250005,-25.580720074874996
16.9,1.8914600000000001,0.23356999999999994,-29.666685314,-25.69013777224999
16.95,1.8953275000000003,0.23253249999999992,-29.80412551375,-25.80007031874999
17.0,1.9011525000000005,0.23345249999999992,-29.943478010250004,-25.910468681124993
17.05,1.9071500000000006,0.23454499999999995,-30.083982788125006,-26.018807646999996
17.1,1.9118875000000006,0.23437749999999993,-30.219878440500008,-26.118761927124996
17.15,1.9161675000000005,0.23375249999999997,-30.340524752125,-26.20160360299999
17.2,1.9204025000000005,0.23308249999999997,-30.43449697575,-26.262772582374993
17.25,1.9244875000000006,0.23226249999999996,-30.499367965500003,-26.307687039374994
17.3,1.9286125000000007,0.23148249999999995,-30.543792090000004,-26.347600104874996
17.35,1.932450000000001,0.23041499999999993,-30.579169579875003,-26.390504198624996
17.4,1.9358575000000007,0.22891750000000002,-30.617317448375,-26.441940077874992
17.45,1.9393925000000007,0.2275475,-30.672675987625002,-26.508772397624995
17.5,1.9436375000000008,0.2268875,-30.752894384625,-26.592300538999996
17.55,1.9479475000000008,0.22629249999999998,-30.850911851375002,-26.686150179499997
17.6,1.950977500000001,0.22441749999999996,-30.949223517625004,-26.780808868624998
17.65,1.953142500000001,0.2216775000000001,-31.03182002725,-26.867867403999995
17.7,1.9562525000000008,0.2198825000000001,-31.0954161525,-26.944874123124997
17.75,1.960700000000001,0.2194250000000001,-31.146459765750002,-27.013275506874997
17.8,1.966575000000001,0.22039500000000012,-31.190418074375003,-27.075204501625
17.85,1.9729825000000012,0.22189750000000014,-31.228271743375004,-27.131200473125
17.9,1.9785175000000008,0.2225275000000001,-31.263232450625,-27.182146019874995
17.95,1.982885000000001,0.2219900000000001,-31.298266707750003,-27.231424436124996
18.0,1.986855000000001,0.22105500000000008,-31.334036463625004,-27.282958381874998
18.05,1.990975000000001,0.22027000000000008,-31.375396010000006,-27.340351801
18.1,1.995427500000001,0.21981750000000008,-31.433573961125006,-27.409366100375003
18.15,2.000177500000001,0.2196625000000001,-31.518426000250003,-27.494340722624997
18.2,2.004517500000001,0.21909750000000008,-31.627426915000004,-27.592824005249998
18.25,2.008987500000001,0.21866250000000007,-31.752584285625005,-27.698760341875
18.3,2.014215000000001,0.21898500000000007,-31.888455421375006,-27.806437358875
18.35,2.019587500000001,0.21945250000000008,-32.02569948812501,-27.907494887125004
18.4,2.023720000000001,0.21868000000000012,-32.15075879225,-27.992714675625
18.45,2.026700000000001,0.2167550000000001,-32.2573080445,-28.061802524875
18.5,2.0296700000000008,0.21482000000000007,-32.348975705375004,-28.121353407
18.55,2.033652500000001,0.21389750000000005,-32.43017476737501,-28.175608698125
18.6,2.039317500000001,0.21465750000000006,-32.50659308750001,-28.227485876625
18.65,2.0454775000000005,0.21591249999999998,-32.586639868125005,-28.281643101249998
18.7,2.0506150000000005,0.21614499999999998,-32.67465455187501,-28.34018880175
18.75,2.055230000000001,0.21585499999999996,-32.76992615662501,-28.402338446125
18.8,2.0603575000000007,0.21607749999999998,-32.87208693300001,-28.469072699375
18.85,2.065117500000001,0.21593249999999997,-32.98341692712501,-28.543309039875002
18.9,2.0682800000000006,0.21419000000000007,-33.10585295237501,-28.626444915249998
18.95,2.0708600000000006,0.21186500000000005,-33.23716399587501,-28.716690611875
19.0,2.074890000000001,0.21099000000000004,-33.37352546412501,-28.812403515875
19.05,2.080097500000001,0.21129250000000005,-33.512044395375014,-28.914196542875004
19.1,2.0846975000000008,0.21098750000000005,-33.648798129625014,-29.020010296375006
19.15,2.0887525000000005,0.2101375000000001,-33.782904068375004,-29.12736859725
19.2,2.0925800000000003,0.20906000000000008,-33.917868089,-29.236099829125003
19.25,2.0959600000000003,0.20753500000000005,-34.055430871875004,-29.345493009875003
19.3,2.0996950000000005,0.20636500000000005,-34.191743306875004,-29.453537776250005
19.35,2.1041325000000004,0.20589750000000004,-34.32224530175001,-29.559155396750008
19.4,2.10813,0.2049900000000001,-34.44649555725,-29.662860720500003
19.45,2.1110825,0.20303750000000007,-34.562728876375004,-29.763256299875003
19.5,2.1138125000000003,0.20086250000000003,-34.66437480362501,-29.857007873875006
19.55,2.1168750000000003,0.19902,-34.74677518025001,-29.94134506387501
19.6,2.1194050000000004,0.19664499999999996,-34.80892482462501,-30.01369362425001
19.65,2.1213025000000005,0.19363750000000013,-34.858276790750004,-30.073391606125007
19.7,2.1239600000000007,0.1913900000000001,-34.91263014837501,-30.125244268000007
19.75,2.1281825000000008,0.19070750000000009,-34.98313996187501,-30.176680147250007
19.8,2.1330400000000007,0.19066000000000008,-35.067942967750014,-30.23255353562501
19.85,2.136745000000001,0.18946000000000007,-35.162086807750015,-30.29350186537501
19.9,2.1394125000000006,0.1872225000000002,-35.26608633100001,-30.360824517625005
19.95,2.1428500000000006,0.1857550000000002,-35.38396226400001,-30.438100919625008
20.0,2.1471475000000004,0.1851475000000002,-35.515126207750015,-30.527611117500008
20.05,2.1509675000000006,0.18406250000000018,-35.65273802387502,-30.62673183237501
20.1,2.154785000000001,0.18297500000000017,-35.78831496012502,-30.729677140750013
20.15,2.1589325000000006,0.1822175000000002,-35.91467364537501,-30.831568234250007
20.2,2.1639425000000005,0.1823225000000002,-36.024336509000015,-30.926839839000007
20.25,2.1697325000000007,0.18320750000000022,-36.111615694000015,-31.011471228500007
20.3,2.1747175000000007,0.18328750000000021,-36.18146355862502,-31.08722759975001
20.35,2.178452500000001,0.1821175000000002,-36.24819781187502,-31.161390390375008
20.4,2.181285000000001,0.18004500000000032,-36.32547421387502,-31.242197186375
20.45,2.184365000000001,0.1782200000000003,-36.42192261662502,-31.334428729625003
20.5,2.188737500000001,0.17768750000000028,-36.53918563400002,-31.437766304000004
20.55,2.1943150000000013,0.1783600000000003,-36.671820575250024,-31.547551750750007
20.6,2.1991475000000014,0.1782875000000003,-36.811785987375025,-31.658366895750007
20.65,2.2032100000000012,0.17744500000000035,-36.95305078062502,-31.767392327125002
20.7,2.2081075000000014,0.17743750000000036,-37.09090776300002,-31.874824177875002
20.75,2.2132725000000013,0.17769750000000037,-37.21753613112502,-31.978333368625005
20.8,2.2179075000000013,0.17742750000000038,-37.32004014025002,-32.070172645875004
20.85,2.2222825000000013,0.17689750000000037,-37.390500920500024,-32.144408986375005
20.9,2.227502500000001,0.17721250000000036,-37.438774155125024,-32.202513387625004
20.95,2.233227500000001,0.17803250000000037,-37.48253633075002,-32.250565972625004
21.0,2.238257500000001,0.17815750000000038,-37.53424189287502,-32.295995278750006
21.05,2.242070000000001,0.17706500000000036,-37.59994644787503,-32.34556789450001
21.1,2.244785000000001,0.17487500000000034,-37.68021387812503,-32.40185806550001
21.15,2.247565000000001,0.17275000000000046,-37.774725467500026,-32.464694175375
21.2,2.251692500000001,0.17197250000000044,-37.88303991675003,-32.535007855875
21.25,2.2574100000000015,0.17278500000000047,-38.00368622837503,-32.614784953625005
21.3,2.2640525000000014,0.1745225000000005,-38.13382047387503,-32.704295151500006
21.35,2.2701675000000012,0.1757325000000005,-38.26956902650004,-32.80054742125001
21.4,2.274835000000001,0.17549500000000054,-38.40865184012503,-32.900182985250005
21.45,2.278242500000001,0.17399750000000053,-38.55003921650003,-33.002343761625006
21.5,2.280530000000001,0.17138000000000048,-38.69284855712503,-33.107078783625006
21.55,2.282617500000001,0.16856250000000045,-38.83494691562503,-33.213186736625005
21.6,2.285622500000001,0.1666625000000004,-38.97182323300004,-33.318804357125
21.65,2.2895125000000007,0.16564750000000047,-39.09612252175003,-33.420156084874996
21.7,2.293682500000001,0.16491250000000046,-39.19776844900004,-33.511431479749994
21.75,2.297962500000001,0.16428750000000045,-39.27175962325004,-33.588879498124996
21.8,2.301852500000001,0.16327250000000043,-39.32380841812504,-33.653554354875
21.85,2.3056150000000013,0.1621300000000004,-39.36470214862504,-33.709354193375
21.9,2.309345000000001,0.1609550000000005,-39.40365906575004,-33.759515208124995
21.95,2.313035000000001,0.15974000000000046,-39.44827932325004,-33.80602324575
22.0,2.317705000000001,0.15950500000000045,-39.50121071662504,-33.8508886695
22.05,2.322640000000001,0.15953500000000045,-39.55906995162504,-33.895925709625004
22.1,2.3265550000000013,0.15854500000000044,-39.61835115087504,-33.94101178300001
22.15,2.329137500000001,0.15622250000000057,-39.67829429900004,-33.98590172337501
22.2,2.330972500000001,0.15315250000000052,-39.742454306625035,-34.032826543625006
22.25,2.333352500000001,0.1506275000000005,-39.816420964250035,-34.084556622375004
22.3,2.336887500000001,0.1492575000000005,-39.904729847500036,-34.142979739750004
22.35,2.341682500000001,0.1491475000000005,-40.01042101787504,-34.211601773125004
22.4,2.3474400000000006,0.15000000000000044,-40.129645365250035,-34.2900304565
22.45,2.3532600000000006,0.15091500000000044,-40.24958069475004,-34.368581723
22.5,2.3585150000000006,0.15126500000000045,-40.36051842287504,-34.439263152875
22.55,2.363705000000001,0.15155000000000046,-40.46449342950004,-34.504771574875
22.6,2.368977500000001,0.15191750000000045,-40.56964523412504,-34.572094227125
22.65,2.3738800000000007,0.15191500000000047,-40.68477530512504,-34.647115099625
22.7,2.378815000000001,0.15194500000000047,-40.812752087625036,-34.732531021125
22.75,2.384147500000001,0.15237250000000047,-40.94663737675004,-34.827459393125
22.8,2.389612500000001,0.15293250000000047,-41.07559482425004,-34.92662914125
