elapsed_s,shaft_revolutions,electrical_energy_wh,charge_throughput_ah
141.6,2532.8399999999947,266.8443972222218,0.8680236111111104
141.7,2535.8084999999946,267.47520416666623,0.8701333333333324
141.8,2538.864166666662,268.1340805555553,0.872333333333333
141.9,2541.9457499999953,268.69089305555525,0.8741666666666662
142.0,2544.874166666662,268.92478888888854,0.8749236111111106
142.1,2547.630249999995,268.92478888888854,0.8749236111111106
142.2,2550.313833333328,268.92478888888854,0.8749236111111106
142.3,2552.932166666662,268.9449138888886,0.8749861111111106
142.4,2555.4996666666616,269.01926111111084,0.875218055555555
142.5,2558.0268333333283,269.1547499999997,0.875643055555555
142.6,2560.5020833333283,269.32920833333304,0.876191666666666
142.7,2562.9039166666616,269.49904861111077,0.8767249999999994
142.8,2565.190083333329,269.58915555555524,0.8770069444444439
142.9,2567.434916666662,269.7015472222219,0.8773597222222217
143.0,2569.720416666662,270.0202138888886,0.8783819444444438
143.1,2572.0422499999954,270.4481444444441,0.8797624999999993
143.2,2574.473499999995,270.9041541666663,0.8812444444444437
143.3,2576.986916666662,271.35045277777755,0.8826972222222218
143.4,2579.5378333333288,271.7329472222219,0.8839291666666663
143.5,2582.120583333329,272.07954166666633,0.8850402777777774
143.6,2584.6892499999954,272.43304722222183,0.8861736111111107
143.7,2587.2505833333284,272.75567222222185,0.887206944444444
143.8,2589.742833333329,272.9199236111108,0.8877277777777774
143.9,2592.1859166666623,273.08103055555523,0.8882347222222219
144.0,2594.6792499999956,273.32626527777745,0.889008333333333
144.1,2597.0969999999957,273.5396638888885,0.8896805555555551
144.2,2599.351083333329,273.74117499999966,0.8903152777777773
144.3,2601.474666666663,273.95681944444414,0.8909944444444442
144.4,2603.524166666663,274.2207527777774,0.8918305555555552
144.5,2605.630749999996,274.60128611111077,0.8930541666666663
144.6,2607.8285833333293,275.0841277777774,0.894619444444444
144.7,2610.0746666666623,275.5645222222218,0.8961791666666661
144.8,2612.377749999996,276.0601777777775,0.8977999999999998
144.9,2614.765749999996,276.5947319444441,0.8995555555555553
145.0,2617.2606666666625,277.1440638888885,0.9013597222222218
145.1,2619.8639999999955,277.68155277777737,0.9031277777777773
145.2,2622.583916666662,278.2112916666662,0.9048763888888883
145.3,2625.4099999999958,278.7619541666664,0.9067027777777776
145.4,2628.3202499999957,279.30563194444414,0.908497222222222
145.5,2631.3119999999954,279.85251388888855,0.9102902777777774
145.6,2634.3950833333283,280.3993527777774,0.9120861111111107
145.7,2637.5664166666616,280.9015263888885,0.913730555555555
145.8,2640.7712499999957,281.21520555555526,0.9147430555555552
145.9,2643.9392499999954,281.34874999999965,0.9151624999999997
146.0,2647.1242499999953,281.5349027777774,0.9157527777777774
146.1,2650.368749999995,281.87308611111075,0.9168402777777774
146.2,2653.6339166666617,282.2134499999996,0.9179347222222217
146.3,2656.9077499999958,282.46107638888856,0.9187222222222219
146.4,2660.175583333329,282.68192499999964,0.9194222222222219
146.5,2663.4939999999956,282.94715416666634,0.920269444444444
146.6,2666.9042499999955,283.33503055555514,0.9215263888888884
146.7,2670.333916666662,283.7516861111107,0.9228777777777771
146.8,2673.7460833333294,284.13380833333304,0.9241124999999997
146.9,2677.1039166666624,284.50688888888857,0.9253180555555551
147.0,2680.3627499999957,284.75368611111077,0.9261083333333329
147.1,2683.5697499999956,284.8954611111108,0.9265541666666662
147.2,2686.7669999999953,285.0903694444441,0.9271708333333328
147.3,2689.9444166666626,285.34018194444417,0.9279638888888885
147.4,2693.078249999996,285.56569305555524,0.9286777777777774
147.5,2696.162749999996,285.7655791666664,0.9293083333333328
147.6,2699.2089999999957,285.941733333333,0.9298624999999995
147.7,2702.1729999999957,286.0188249999997,0.9301041666666662
147.8,2705.1297499999964,286.07171388888855,0.930269444444444
147.9,2708.079666666663,286.12460277777745,0.9304347222222217
148.0,2710.8483333333293,286.12460277777745,0.9304347222222217
148.1,2713.2246666666624,286.12460277777745,0.9304347222222217
148.2,2715.290583333329,286.12460277777745,0.9304347222222217
148.3,2717.5238333333295,286.2828416666664,0.9309402777777774
148.4,2720.036999999996,286.6747416666664,0.9322069444444441
148.5,2722.7090833333295,287.2229861111108,0.9340097222222218
148.6,2725.5329999999963,287.841495833333,0.9360611111111107
148.7,2728.522249999996,288.4678416666663,0.9381527777777773
148.8,2731.7152499999966,289.1409833333331,0.9404236111111112
148.9,2735.1342499999964,289.8481805555553,0.9428249999999999
