recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split,Embeddings_support,Autoencoder_support,Contrastive_support,Sequence_support,Unsupervised_support,consensus_support,support_iqr,method_count
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,32.0,42.0,0.9997337198416608,0.0854732709034084,0.9978441246817296,0.1411327931219115,-2.469505261327167,train,0.2042042042042042,0.5915915915915916,0.7207207207207207,0.4774774774774775,0.8948948948948949,0.5915915915915916,0.2432432432432432,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,34.0,44.0,0.999876770802787,0.0402227317559751,0.9987435038810616,0.0806167987582334,-2.444679381440068,train,0.3003003003003003,0.6336336336336337,0.7507507507507507,0.5945945945945946,0.9069069069069069,0.6336336336336337,0.15615615615615608,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,36.0,46.0,0.9990834618377872,0.0294902772484392,0.9992190956507692,0.0536900160257183,-2.326372366539563,train,0.13513513513513514,0.6456456456456456,0.7657657657657657,0.6306306306306306,0.9309309309309309,0.6456456456456456,0.1351351351351351,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,38.0,48.0,0.9993859336288544,0.0265601966225455,0.994875302117714,0.0421252417448372,-2.320194553354189,train,0.14714714714714713,0.6576576576576577,0.6186186186186187,0.6516516516516516,0.933933933933934,0.6516516516516516,0.03903903903903905,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,40.0,50.0,0.9809366625244822,0.0303420601883502,0.9944942103397544,0.0348719233231465,-2.6464231264365363,train,0.006006006006006006,0.6426426426426426,0.5945945945945946,0.6636636636636637,0.8468468468468469,0.6426426426426426,0.06906906906906907,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,42.0,52.0,0.9983655481892804,0.0253813697177458,0.9989986005992246,0.0234012462895256,-2.842851047438511,train,0.12012012012012012,0.6636636636636637,0.7627627627627628,0.7057057057057057,0.7957957957957958,0.7057057057057057,0.09909909909909909,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,44.0,54.0,0.9997957772305228,0.009183150868099,0.9911178054861666,0.0093473332191756,-3.315546615851342,train,0.24324324324324326,0.7477477477477478,0.4894894894894895,0.9519519519519519,0.6936936936936937,0.6936936936936937,0.25825825825825827,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,46.0,56.0,0.9999769167300756,0.0029420149528748,0.988011110869938,0.0079794019020496,-3.5115414561639,train,0.4864864864864865,0.8078078078078078,0.4264264264264264,0.990990990990991,0.6576576576576577,0.6576576576576577,0.3213213213213213,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,48.0,58.0,0.9999997991831412,0.0008312160849249,0.9999873261960796,0.0094702436000264,-3.810347537919699,train,0.8408408408408409,1.0,0.8288288288288288,0.93993993993994,0.46546546546546547,0.8408408408408409,0.11111111111111116,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,50.0,60.0,0.9999999969779648,0.0008612038574509,0.9999997843514016,0.0095573923377175,-3.844411092180691,train,0.972972972972973,0.978978978978979,0.972972972972973,0.9309309309309309,0.43543543543543545,0.972972972972973,0.042042042042042094,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,52.0,62.0,0.9999999996425698,0.0008650563622371,0.9999999737630276,0.0095645578788017,-3.84482377193713,train,0.987987987987988,0.9669669669669669,0.987987987987988,0.918918918918919,0.4264264264264264,0.9669669669669669,0.06906906906906907,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,54.0,64.0,0.9999999997413598,0.0008622845841087,0.999999982039003,0.0095576795213721,-3.845335196897533,train,0.996996996996997,0.96996996996997,0.993993993993994,0.9279279279279279,0.42342342342342343,0.96996996996997,0.06606606606606613,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,56.0,66.0,0.999999998863596,0.0008618392786309,0.9999998999829832,0.0096001594596546,-3.8435592157913927,train,0.978978978978979,0.972972972972973,0.978978978978979,0.9069069069069069,0.44144144144144143,0.972972972972973,0.07207207207207211,5
